,text
20623,でもこれ降りたら帰れない‥
20624,やだやだやだやだやだやだ
20625, そして新宿へ
20626, みんな元気
20627, シメ
20628,だぐちゃんが私の青春ソング歌ってくれるからテンションが高い
20629,スーパーS.O.タイム
20630, 卒業進級肉→カラオケ館
20631,苛々するのは９割方自分に原因がある。求めるものが多くなっている証拠。
20632,‥‥。
20633,(´・ω・｀)
20634,余計なこと言わない人間になりたい
20635,なんか、やばい。
20636, 19時半に新宿だよ！よ！
20637,   おはよう
20638,au電話帳の読みがな検索が今更カタカナとひらがな区別しだしたからauのことが嫌いになりつつある
20639,ぉこだょ。　#ぉこでゎなぃ。
20640,焼肉のメニュー見てると気持ちが昂ることが判明。今後も活用していこう。
20641,ネギ塩美味しそう。あと牛角切り塩。豚ロース。もやしナムルと白菜キムチと、黒カレーも美味しそう‥！
20642, 焼肉決まったその日からダイエットは27日からってなってる
20643,ｳﾜｰ！！明太ご飯楽しみー！冷奴も楽しみー！ハラミー！カルビー！ｳﾜｰ！！
20644,痩せたいという言葉とは裏腹に、気の向くままに食べて飲んで肥ってどうしようもなくなってしまえばいいのに、といった気持ちも持っている。
20645,老後を早い段階で迎えられるのは、得かな？損かな？
20646,妙な自負がある。
20647,的を得た回答はなかなか落ちていない。
20648,感受性　正体　でぐぐる。
20649,感受性って脳のどこら辺で感じてるんだろう。どこが発達してるんだろう。
20650,なにもかも。
20651,感受性を封印したい。
20652,２〜４割くらいダサいところが良い。
20653,初めて聴くのに記憶を持っている曲は、凄いなぁと思う。
20654,めも：ELの本を新宿図書館へ。
20655, これ白州かよwwwwビールかと思ったわwwwwww
20656,余計なこと。
20657,ブロッコリーは、美味しい。
20658,去年一年間のことをゆっくり思い出している。
20659,あ、これ聞いたことあるやつだ。
20660,ボカロって殆ど聴かないけど、カガリビトだけは定期的に聴きたくなる。
20661,ふふーん
20662,うん。全く当たってないw
20663,自分の写真見て、気強そうな顔してるよなぁと思う。
20664,ハイブリッド屑って表現新しい
20665,鷹羽澪みたいな顔がタイプ
20666,板垣あずさかわいい
20667,病院行かなきゃいけないのに外出たくなくてうだうだしてる‥‥‥お布団入りたい。
20668,オニギリワショーイがあまりに同年代に通じなくてジェネレーションギャップを感じている
20669, なにそれkwsk
20670,行きたい。ここ行きたい。
20671,おばあちゃんの定食屋、盛況…　全員65歳以上、毎日味が違う 
20672, 28日の応用物理学会行く？
20673,時間の価値を知れ。 あらゆる瞬間をつかまえて享受せよ。 今日出来る事を明日まで延ばすな。 #keganinaguri 
20674,コリオリ場ってちょっと固めのグミみたいな。
20675,等価回路で学んだような、違う系を同じような形で表せるって、わくわくするー
20676,もそもそ。
20677,家に戻る。
20678, けんちゃんと大塚も脳内で良い感じ
20679,高校の友人と大学の友人を勝手に摺り合わせるプレイング
20680,畠山くんと和田はとても合うと思う。身長差13cm。ベストカップル。
20681, 考えてること文字に起こすだけで心持ち全然変わる。どこにも吐かずもやもやし続けてると意識が死ぬことにシフトし出すw
20682,一瞬で脳内がhideになった
20683,回答作らないと。
20684, そーいやスピリタスくらい度数高いジンってないよね。不思議。
20685, 新宿中央公園はドミノピザ持ってきてくれるらしい。ポテトとナゲットもサービスしてくれるらしい。ぼけーっとお花見してたらチラシくれた。
20686,最近お酒を割って飲む良さが解ってきた。
20687,投影法
20688,ぐるぐるしてる
20689, 原因不明って怖いね。腰と首の後ろ温めると良いらしい！お大事にね。
20690, 何かあった？
20691, もしかして：インフルエンザ
20692,今使ってるカメラより最近の携帯の方がシャッタースピードとか画素数高いと思うから、科学の進歩は凄いなぁと。
20693,最近22時頃寝て2時付近に目覚めるサイクル。
20694,寂しい気持ちでいっぱい。
20695,新宿校舎好きだった。バイト無い日は8割方22時まで残ってた。思い出たくさん。
20696,新宿校舎のことを想ってぼんやりした気持ちになってる。
20697,OLYMPUSも良さげだった。しかしどれも重かった。
20698,使ってる年数のせいでCASIOに愛着が。
20699,昨日見たカメラ良い感じだったなぁ。ちょっと高いけど、今のも10年以上使ってるし、それくらい使うなら妥協しなくても良いかな‥？
20700, 寝てしまった。ごめん‥。ライトアップされてる？
20701,ヤケであれこれやる若さがなくなりつつある。
20702,あれこれあんまり明確じゃないような気がする。もっと分析しないと、主張できない。
20703,ぐるぐるしてる
20704,お布団
20705,布団
20706, じゃあー、何時に富士森公園が良い??
20707,どっか行くか！
20708,んー。
20709, じゃ、お花見行こうよ！！
20710,さて。
20711, けいはちのトリキにいるよ＾q＾
20712,ｼｰﾅｱﾝﾄﾞﾛｹｯﾂ懐かしい
20713,TENGUをTENGAって読むくらいには心が濁ってる
20714, 富士森公園桜咲いてた？
20715,   大塚次第(はあと)
20716, 17時に東急スクエア着いても良い？
20717, はやwwwwwそれアイデンティティが喪失してるw
20718, えwwwどうしてwwwwwwww
20719,新しいカメラ買おう。どんどん壊れてきてる。こいついよいよやばい。
20720, 大丈夫。大丈夫だよ！具合悪かったなら仕方ない。今回は残念だったけど、また近いうちご飯食べに行こう！
20721, もやしレベル。調理しないとすぐ風化する。
20722,言葉は生もの
20723,どっか行きたい
20724,ホルモンは爪爪爪の３曲だけ好き
20725,こずみっちょらーべらっ
20726,わいんいえーわいーにー
20727,このワタナベが終電で帰るとかもうね。歳だね。
20728,づまさん行ってらっしゃいませ！
20729, 大島さん発見
20730," こちらこそありがとうございました！ご馳走様でした。楽しかったです！また報告会しましょう(｀･ω･)！
無事帰れて良かったです‥ww"
20731,いまいち視覚的センスに欠ける
20732, あ、そうだ。半霊さんにも26日のメール転送してほしい！
20733,お布団と結婚したい
20734, 自分のできることとできないことを把握し、自らの手綱を持つことができる人を、自分の才能を生かすことのできる人だと思っています。そしてそれに気付く人は歳を重ねる毎に増える。だから、早い段階からそれに気付くことができる人を天才と呼ぶのかなと。
20735,ﾄｯｼｺﾞﾛﾉﾑｯｽﾒｻﾝﾁ?
20736, えっwwwwwww
20737, 帰れた
20738,東京にいるんだから通信しないと
20739, 小田さんお久しぶり＾q＾
20740,焼肉20時からだし、その前にお花見したら中途半端に空き時間多くなっちゃうかな
20741,今日まで堺雅人は堺正章だと思ってた。あのおじーちゃんやるなって思ってた。
20742,やっぱｴｲｰｼﾞｬ
20743,ﾏｼﾞｪﾝﾀかっこよすぎて聴いてると孕みそうになる
20744, ｱｯｵｳwwwwwｱｵｳwwwwwwwwwwwwwwwｱｯｵｳwwwwwwwwwwwｱｯｱｯｱｯｵｳwwwwwwwwwwwww
20745,26日ってみんな昼忙しいのかな
20746,けんちゃんにヤリマンって言われたから泣いてる
20747,お(文章はここで途切れている)
20748,ｱｰﾗｱｰﾗｱﾗ
20749, はい(｀・ω・´)！！
20750,そして四月に入ったら八王子方面でお花見‥‥と。完璧！
20751,今日も明日もお花見。にへにへ。
